user_ID,Name,Age,Gender,City,Education_Level,Monthly_Income,Marrige_Status,Date_of_order,Product_order_count,Order_Amount_INR,Wallet_Balance_INR,Total_Order_INR
192428,,,Male,,Graduate,43274,Single,31-10-2025,2,9935,16851,21390
192429,,30,Male,Delhi,,78718,Married,01-03-2024,6,5087,28314,29479
192430,Rahul Mehta,,Male,,12th,38329,Married,29-07-2025,1,5156,16382,4874
192431,,,Male,Lucknow,Graduate,50475,Single,27-07-2025,3,5881,,19548
192432,,30,Female,Delhi,10th,24191,Married,30-10-2024,2,3317,,6169
192433,,,Male,Hyderabad,Graduate,48231,Single,23-11-2024,2,8237,13218,16380
192434,,21,Male,Delhi,Graduate,59443,Single,17-08-2025,6,4460,24226,23252
192435,,25,Male,Hyderabad,12th,,,07-08-2024,3,,16414,12025
192436,,21,Male,Delhi,12th,20965,Single,22-08-2023,,21274,12752,18487
192437,,32,Male,Chennai,Graduate,49603,Married,24-06-2024,2,8567,11988,15304
192438,,32,Female,Delhi,Graduate,75351,Married,07-02-2025,3,7450,27197,22637
192439,,30,Female,Ahmedabad,Graduate,52579,Single,17-08-2025,4,,18263,
192440,Deepak Singh,26,Male,Lucknow,Graduate,53109,Single,01-07-2024,1,12070,,11571
192441,,20,Male,Pune,12th,34781,Married,05-03-2024,4,4225,10016,15134
192442,,30,Female,Hyderabad,Postgrad,77568,Single,23-07-2025,6,7481,29029,37633
192443,,31,Male,,12th,50572,Single,21-12-2023,0,17492,17502,19240
192444,Sneha Mehta,31,Female,Hyderabad,10th,34118,Single,23-01-2023,4,2946,,10955
192445,Neha Singh,18,Female,,Graduate,51203,,,2,4911,22127,9794
192446,,33,Female,Delhi,12th,,Single,,1,100,20889,100
192447,,36,Female,Delhi,Graduate,52288,Single,01-05-2023,2,11434,17475,21060
192448,Anjali Kansal,33,Female,Delhi,,79253,Single,03-08-2023,1,31290,33633,27742
192449,,18,Male,Delhi,Postgrad,68529,Single,27-06-2025,4,6952,26311,31047
192450,,27,Male,Hyderabad,10th,25985,Married,30-09-2024,0,2692,5602,2901
192451,,32,Male,Delhi,12th,29315,,12-12-2023,0,16959,16415,
192452,,23,Male,Chennai,12th,,Single,05-08-2025,2,7979,19502,19434
192453,,22,,Jaipur,Postgrad,74976,Single,22-08-2023,4,8741,28919,38941
192454,,33,Male,Mumbai,Postgrad,79640,Single,31-01-2023,2,12352,24279,24462
192455,,18,Male,,Graduate,46062,Married,21-05-2024,3,5894,17175,16453
192456,,,Female,Bengaluru,,56192,Divorced,10-06-2025,5,5618,21872,27112
192457,,,Male,Lucknow,Postgrad,,Single,11-02-2024,2,14139,26759,25133
192458,Aarti Jain,29,Female,Delhi,Graduate,,,26-02-2024,4,3376,18177,17297
192459,Pranav Patel,,Male,Bengaluru,Postgrad,,Single,06-01-2025,1,28115,19410,27734
192460,,30,Female,Mumbai,Graduate,50556,Single,06-05-2024,5,,14573,18525
192461,,29,Male,Mumbai,Graduate,55060,Single,28-04-2025,,22169,18376,23984
192462,,24,Female,,12th,50402,Single,03-12-2023,0,8264,18879,8719
192463,,30,Female,Delhi,12th,36038,Single,09-10-2025,4,3314,,13602
192464,,31,Male,Bengaluru,Postgrad,,Single,26-12-2023,,27668,21222,29575
192465,,33,Male,,,60461,Single,09-07-2024,3,5247,23587,20774
192466,Priya Sharma,34,Female,Delhi,Graduate,40138,Single,15-03-2024,2,7489,13020,16082
192467,Neha Gupta,33,Female,Jaipur,10th,35505,Married,10-02-2024,1,18035,19665,
192468,Priya Agarwal,36,,Mumbai,Graduate,38603,Single,02-08-2024,3,7010,17888,25234
192469,,29,Male,Delhi,Graduate,62539,Single,09-12-2024,4,5974,22402,25616
192470,,26,Female,Delhi,Graduate,467812,Single,22-08-2023,6,4644,162299,26803
192471,,,Male,,Postgrad,85235,Married,18-12-2024,2,14375,34781,30864
192472,,19,Female,Delhi,Postgrad,,Single,28-05-2024,3,11110,21289,27780
192473,,25,Male,Jaipur,Postgrad,69895,Single,07-06-2023,1,25068,29574,26275
192474,Nikhil Jain,18,Male,Delhi,,83615,Single,31-01-2025,4,6869,32803,33849
192475,,27,Male,Jaipur,Graduate,,Single,16-01-2025,4,2259,15951,9859
192476,Karan Verma,30,Male,Delhi,10th,31478,Married,24-09-2024,3,3999,14072,13132
192477,,28,Male,Pune,Graduate,,Single,09-08-2024,,21586,18734,18280
192478,,24,Male,Ahmedabad,10th,41586,Married,24-10-2025,1,9471,18230,8747
192479,,25,Male,Delhi,Graduate,74866,Single,09-05-2025,4,3371,,15636
192480,,,Female,,Graduate,49704,Single,16-04-2025,1,10612,,11125
192481,,37,Male,Ahmedabad,Graduate,59440,Married,,2,8515,20221,16486
192482,,23,Female,Delhi,Graduate,32002,Single,24-10-2025,1,13371,17447,11429
192483,,26,Female,Delhi,Postgrad,83100,Married,02-07-2024,3,12445,34009,38108
192484,,37,Male,,12th,41169,Married,27-05-2025,2,7012,,14219
192485,,31,Male,Delhi,Graduate,72306,Married,17-10-2023,3,,30170,23908
192486,,28,Female,Delhi,12th,38453,,15-05-2024,3,5664,14740,17020
192487,,,Male,Delhi,Graduate,43380,Married,,4,2835,13079,12937
192488,,,Male,Delhi,Graduate,49037,Single,08-02-2024,5,5735,,28553
192489,,27,Female,,12th,42772,Single,04-04-2023,2,8969,20300,16612
192490,Aarti Agarwal,40,Female,Hyderabad,Postgrad,62771,Single,08-03-2023,3,8440,26264,28563
192491,,34,Male,Hyderabad,Postgrad,75906,Single,24-11-2023,2,,30073,20529
192492,,26,Female,,Postgrad,75176,Single,06-01-2024,1,16108,27222,16473
192493,Arjun Mehta,30,Male,Delhi,Graduate,38713,Single,07-09-2023,4,3962,10213,14022
192494,,,Male,Delhi,,90866,Single,10-12-2025,6,,33194,37097
192495,,28,Male,Ahmedabad,Postgrad,73585,,17-05-2025,3,6231,24559,23386
192496,,18,Male,Delhi,Postgrad,69584,Single,05-08-2024,1,24861,27033,24495
192497,,32,Female,Delhi,12th,,Single,,0,12946,23892,12894
192498,,38,,Ahmedabad,10th,38565,Married,01-12-2024,2,1450,10412,3401
192499,,,,Chennai,Graduate,,Single,25-04-2024,3,4267,15343,15420
192500,,31,Male,Delhi,Graduate,53083,Single,15-08-2025,2,,17534,18550
192501,,26,Male,Delhi,Postgrad,84692,Single,08-04-2025,4,9532,33111,32040
192502,,30,Male,,Postgrad,72999,Single,05-05-2024,2,13263,27483,27867
192503,,20,Male,Delhi,Postgrad,88989,Married,09-03-2025,2,18001,,34692
192504,Rahul Jain,,Male,Pune,Graduate,65974,Married,03-03-2023,1,13213,28598,14088
192505,,31,Female,,Postgrad,74873,Single,04-11-2023,4,8459,30468,31766
192506,,25,Male,Lucknow,Graduate,50175,Married,20-03-2025,0,5559,17714,5560
192507,,,Male,Pune,Postgrad,71450,,12-02-2023,1,17574,26059,21612
,,,Female,Kolkata,,48777,Single,15-09-2024,2,6269,22897,13079
192509,,32,Female,Delhi,Graduate,53259,Single,16-07-2024,5,3971,18232,19404
192510,Pranav Jain,30,Male,Delhi,Graduate,64194,Single,14-07-2024,,23760,28370,20800
192511,,,Male,Bengaluru,Postgrad,81323,Single,10-02-2023,3,9895,31819,33110
192512,,39,Male,Delhi,,65928,,28-02-2024,5,5426,23327,26878
192513,Karan Kansal,40,Male,Kolkata,Postgrad,79713,Single,01-11-2023,3,8079,25776,28189
192514,,33,Male,Bengaluru,Graduate,54517,Single,15-03-2024,2,5679,,19206
192515,Vikram Patel,21,Male,Delhi,,33843,Single,16-02-2023,5,2958,11404,14608
192516,,,Female,,,72971,Single,30-11-2025,1,,24910,18136
192517,Vikram Verma,29,Male,Delhi,Postgrad,83139,Single,,2,17774,32665,32866
192518,,30,Male,Delhi,10th,30767,Single,11-11-2025,1,14495,11406,13164
192519,,23,Female,,Graduate,56432,Single,21-08-2024,6,3754,19303,22916
192520,,20,Male,Delhi,,334011,Married,10-09-2023,2,7829,117636,16726
192521,,29,Male,Bengaluru,10th,28341,Single,26-12-2025,3,,,5559
192522,,,Male,Delhi,12th,31946,Single,05-12-2025,2,1323,8072,2658
192523,,29,Male,Delhi,10th,42834,Single,19-04-2024,1,16640,14852,16551
192524,,31,Male,Jaipur,12th,51562,Single,13-12-2025,3,6901,19793,17883
192525,,34,Female,Delhi,12th,22801,Single,13-11-2025,3,1768,5331,4998
192526,,37,Male,Delhi,Postgrad,79473,Single,25-03-2023,3,8656,30215,23823
192527,,31,Male,Delhi,Graduate,59792,Single,17-11-2025,5,3248,26991,15617
192528,Deepak Gupta,29,,Delhi,12th,19825,Single,08-06-2024,,7364,,6754
192529,,31,Male,Delhi,Graduate,66353,,13-03-2023,4,6892,24786,23297
192530,Sneha Jain,26,Female,Delhi,Graduate,51774,Single,04-10-2024,3,5981,11420,15899
192531,Neha Singh,27,Female,Chennai,Graduate,43598,Married,31-05-2025,2,9254,19036,17161
192532,,37,Male,Delhi,Graduate,44961,Single,24-11-2023,2,5082,15204,10536
192533,,29,Female,Bengaluru,,42253,Single,03-06-2023,3,7944,14824,22907
192534,,,,Bengaluru,12th,41045,Single,24-02-2025,4,4627,20393,16761
192535,,32,Male,Bengaluru,12th,52291,Single,27-02-2025,,22833,18968,
192536,Arjun Sharma,,Male,Lucknow,Graduate,60559,Married,29-11-2023,3,6281,25055,25547
192537,,28,Male,Hyderabad,Postgrad,74157,Single,10-10-2024,3,11866,30147,31819
192538,,27,Male,Pune,Graduate,62123,Single,23-09-2023,2,10142,,17091
192539,Deepak Sharma,23,Male,Chennai,12th,,Single,08-01-2023,1,4726,19305,4718
192540,,23,Female,Delhi,Postgrad,68767,Single,13-03-2024,4,8271,22013,27402
192541,,33,Female,Lucknow,Graduate,58766,Single,01-08-2025,1,34635,29357,29084
192542,Isha Yadav,32,Female,Hyderabad,12th,34465,,10-07-2025,3,7000,14478,21122
192543,,36,Female,Delhi,Graduate,,Single,09-03-2024,3,8077,20335,24748
192544,,22,Male,Delhi,,64567,Married,09-01-2025,1,22625,32248,25097
192545,,31,Male,Jaipur,,44151,Single,27-05-2023,2,10336,,18525
192546,,32,Male,,12th,44644,Married,24-04-2025,3,,15455,15870
192547,,28,Female,,Postgrad,74581,,22-09-2025,0,17740,34389,17643
192548,,18,,Ahmedabad,Graduate,50123,Single,01-03-2024,1,21376,,19951
192549,,32,,,,,Divorced,17-07-2023,0,14324,23416,17080
192550,,,Female,Delhi,,55235,Single,17-05-2023,1,21750,19700,22130
192551,,27,Male,Chennai,12th,28489,Single,23-09-2024,1,15482,15393,13242
192552,,23,Female,,,101550,Single,04-04-2023,1,2691,33031,2882
192553,,,Female,Delhi,10th,,Single,09-01-2024,2,1874,,3952
192554,,27,Male,Delhi,Graduate,,Single,21-08-2024,3,5750,17717,15745
192555,,43,Male,,12th,46553,Single,02-05-2025,3,6717,14694,18166
192556,,28,Male,Delhi,Graduate,55228,Single,12-07-2023,5,3596,19319,22957
192557,Sneha Agarwal,34,Female,Hyderabad,10th,31520,Single,14-09-2023,2,2882,11144,5620
192558,,30,Male,Lucknow,Graduate,54089,Married,08-05-2025,,15301,,15464
192559,Priya Sharma,25,Female,Delhi,,53509,Single,26-09-2024,,20826,,19448
192560,,,Female,Hyderabad,Postgrad,84222,Divorced,02-01-2023,4,,34256,36290
192561,Karan Jain,22,,Delhi,,38430,Single,14-01-2025,3,5703,11161,
192562,,,Male,,Postgrad,66223,,04-04-2024,3,9010,30349,22161
192563,,28,Female,Delhi,,33322,Single,09-09-2023,3,,16895,10024
192564,,,Male,,Graduate,56063,Married,15-05-2024,1,16089,18215,17887
192565,,21,Male,Delhi,Graduate,46805,Single,29-11-2025,3,4365,15651,13110
192566,,,Female,Delhi,10th,33113,Single,27-08-2024,3,,9477,13628
192567,,26,Female,Delhi,Postgrad,85196,Single,14-08-2024,6,6314,34255,37192
192568,,30,Female,,Postgrad,68597,Single,30-11-2023,2,9679,23897,21510
192569,,31,,Delhi,10th,30395,Married,06-09-2025,1,6914,14249,6549
192570,,25,Male,,Graduate,67738,Married,27-07-2024,,17072,20216,21046
192571,Sahil Agarwal,27,Male,Lucknow,Graduate,42286,Single,26-12-2023,1,,,19583
192572,,24,Male,Delhi,Postgrad,,Single,10-10-2024,3,9506,21184,31599
192573,,,Male,Lucknow,Graduate,46479,Married,06-04-2023,1,7864,22011,7410
192574,,27,Male,,Graduate,33163,Single,02-04-2024,0,12198,,11947
192575,,30,Female,Jaipur,,,Single,05-05-2025,4,2070,16693,11148
192576,,18,Male,Delhi,Graduate,,Single,31-08-2023,1,6854,18527,8136
192577,Aman Singh,,Male,,Graduate,52568,Single,16-06-2023,3,6143,15753,17368
192578,Rahul Jain,,Male,Delhi,Graduate,40054,Single,07-02-2025,3,5941,10402,16192
192579,Isha Verma,33,,Delhi,12th,39598,Married,12-10-2025,,14154,13066,13913
192580,Rahul Sharma,27,Male,Delhi,Postgrad,60001,Single,23-01-2024,3,10132,21131,26211
192581,,29,Male,Delhi,10th,15537,Single,21-08-2024,2,1709,3500,3763
192582,,31,Male,Bengaluru,Graduate,70427,Married,20-03-2024,4,5726,21986,23508
192583,,34,Male,,12th,30843,Single,28-07-2024,3,2649,13772,8647
192584,Arjun Agarwal,28,Male,Lucknow,Graduate,70592,Single,30-08-2023,2,6279,,13038
192585,,32,Male,Ahmedabad,12th,28531,Single,12-09-2024,5,2138,7013,10305
192586,,20,Male,Delhi,Graduate,56941,Single,25-05-2023,3,6196,18758,17862
192587,Meera Gupta,,Female,Hyderabad,,,Married,06-04-2025,0,,18449,2293
192588,,,Male,Pune,Graduate,,Single,06-12-2025,1,,17830,20834
192589,,41,Male,Pune,12th,38353,Single,21-07-2024,4,3363,18246,16535
192590,,25,Female,Chennai,Postgrad,,Single,14-06-2023,1,34181,32568,31632
192591,,,Male,,12th,34814,Single,05-09-2025,5,2605,10858,11752
192592,,41,Male,Bengaluru,12th,37216,Single,21-03-2023,2,4889,15460,10684
192593,,27,Male,Delhi,12th,,Single,04-08-2024,,11108,20910,11938
192594,,33,Male,Delhi,Postgrad,75203,Single,18-11-2025,,23687,31805,22966
192595,,30,,,12th,34988,,23-05-2023,4,,9005,9254
192596,,25,Male,Delhi,Postgrad,83945,Single,13-05-2025,4,6279,36545,23988
192597,,30,Male,Jaipur,Graduate,68146,Married,30-12-2025,3,7584,,21646
192598,,28,Male,Delhi,Postgrad,87932,Married,27-07-2024,1,25742,34314,26982
192599,Aman Kansal,28,Male,Kolkata,Graduate,69816,Married,26-07-2024,2,10489,31430,18310
192600,,18,Male,Ahmedabad,10th,24226,Single,14-06-2025,5,1957,10187,13924
192601,,22,Male,Kolkata,,47706,Single,25-08-2023,2,6231,18814,13750
192602,,25,Female,Delhi,10th,12423,Married,07-04-2023,1,307,4556,294
192603,,32,Female,Pune,Postgrad,77658,Single,20-05-2024,2,19263,29222,38960
192604,,31,Male,Delhi,Postgrad,74592,Single,04-05-2024,0,26977,28428,29796
192605,,31,Male,Delhi,12th,51272,Single,13-09-2025,4,6118,,21187
192606,,27,Male,Hyderabad,Postgrad,84664,Married,27-02-2023,3,9342,30826,37735
192607,Anjali Mehta,32,Female,Mumbai,Graduate,61371,Single,03-03-2023,1,28826,26361,21420
192608,,,Male,Delhi,12th,30520,Single,27-09-2024,2,6176,17301,12637
192609,,35,Female,Pune,Graduate,57721,Single,11-07-2024,4,4477,17518,19383
192610,,25,Male,Bengaluru,Graduate,62678,Single,08-12-2024,3,9061,22058,22234
192611,,,,Mumbai,Graduate,47691,Single,10-12-2024,1,14476,16978,13641
192612,,35,Male,Delhi,12th,35224,Single,02-12-2024,4,,,15642
192613,,30,Male,Delhi,Graduate,56609,Single,17-11-2025,1,13808,,15541
192614,,24,Male,,Graduate,55753,Married,24-04-2025,,12448,20964,15159
192615,,27,Female,Mumbai,Graduate,68390,Single,19-08-2023,2,13260,21354,23628
192616,,23,,Delhi,Postgrad,83317,,13-09-2025,4,6795,19597,22756
192617,,27,Male,Chennai,12th,26190,Single,10-07-2023,2,2417,7784,5298
192618,,31,Male,Mumbai,Graduate,47670,Single,22-02-2024,2,7083,14248,13115
192619,,25,Female,Delhi,Graduate,45646,Single,27-08-2023,0,8685,11148,8671
192620,,,Female,Delhi,12th,40070,Single,27-02-2023,3,3471,17043,11461
192621,,31,Male,Pune,Postgrad,76063,Married,12-12-2025,1,31575,31145,25546
192622,,33,Female,Delhi,Graduate,43244,Single,10-11-2024,,19192,16975,18531
192623,Sneha Verma,,Female,Delhi,Postgrad,87215,Single,20-06-2025,1,,35415,37162
192624,,,Male,Delhi,,42519,Single,16-03-2025,2,7365,11928,13515
192625,Karan Gupta,24,Male,Hyderabad,Graduate,51236,Single,09-03-2024,1,16849,,18499
192626,,28,Female,Delhi,12th,29771,Married,14-07-2025,2,7661,7511,13527
192627,,31,Male,Kolkata,12th,36310,Single,12-07-2024,2,1987,11784,3554
192628,,39,Male,Pune,,34532,Single,09-02-2024,1,16247,18432,16704
192629,,34,Male,Delhi,Postgrad,74766,Single,21-03-2024,5,,32543,26157
192630,,27,Male,,12th,36798,Married,06-08-2024,1,9025,22721,8831
192631,,27,Female,Delhi,Graduate,52633,Single,29-07-2023,6,3539,22408,17027
192632,Kritika Agarwal,33,Female,Ahmedabad,12th,28878,Single,21-06-2025,2,1759,11126,3734
192633,,29,Female,Delhi,Graduate,,Divorced,20-11-2025,2,10706,,23749
192634,Nikhil Patel,29,Male,Delhi,Graduate,39558,Single,22-07-2025,3,7305,11926,20262
192635,Vikram Gupta,,Male,Delhi,Graduate,39334,Single,07-10-2023,6,2575,18589,16984
192636,Karan Singh,26,Male,Bengaluru,12th,37761,Single,07-09-2023,3,3816,14628,9897
192637,,,Female,,,34966,Single,22-01-2024,4,4178,11681,14917
192638,,,Male,Delhi,12th,41402,Single,14-04-2025,1,1317,,1314
192639,Isha Sharma,31,Female,Delhi,Postgrad,,Single,30-06-2023,3,7836,19565,23438
192640,,26,Male,Hyderabad,12th,39455,Single,22-10-2024,3,2494,11056,11131
192641,,30,Male,,10th,23062,Single,07-12-2023,,4588,8457,4871
192642,,,Female,Delhi,Graduate,60090,Single,20-08-2023,3,7470,,24659
192643,,29,Male,Pune,,50215,Single,24-06-2024,6,4987,19384,27044
192644,,29,Male,Delhi,Graduate,66576,Single,16-12-2023,3,,20848,22728
192645,,,Male,Delhi,,78409,Single,31-10-2023,3,9637,34962,27924
192646,,28,Male,,Graduate,47384,Married,01-08-2025,2,4725,17489,10280
192647,,31,Female,Bengaluru,Postgrad,79701,Single,30-08-2024,8,4094,28777,30846
192648,,,Male,Delhi,Graduate,60371,Married,10-12-2025,3,,25910,20928
192649,Arjun Jain,25,Male,,12th,47755,Married,16-08-2023,2,6256,22533,12001
192650,,,Female,Delhi,Graduate,,Single,25-01-2023,7,3916,22648,22574
192651,Arjun Agarwal,26,,Bengaluru,,59940,Single,14-04-2025,3,7306,,18850
192652,Deepak Patel,,Male,,Graduate,,Divorced,02-07-2025,1,19062,,22312
192653,,,Male,Delhi,12th,33154,Single,13-08-2024,5,1377,18927,6495
192654,Isha Patel,32,Female,,Graduate,51123,Single,11-01-2023,2,10004,20310,20597
192655,,23,Female,Mumbai,Graduate,43739,Single,17-07-2025,2,6573,14014,
192656,,35,Male,Ahmedabad,Graduate,43666,Married,15-07-2024,2,5997,22542,14471
192657,,33,Female,Delhi,12th,54995,Single,29-01-2023,1,7597,,7758
192658,,19,Female,,Graduate,61962,Married,01-04-2024,,15213,19148,18018
192659,,20,Female,Mumbai,Graduate,48274,Single,03-07-2024,1,18352,,16763
192660,,30,Female,Delhi,Graduate,62565,Single,02-10-2024,1,14611,26715,13734
192661,Deepak Jain,,Male,Delhi,Graduate,64287,Single,17-02-2023,1,17719,23000,20354
192662,,36,Female,Delhi,Postgrad,85437,Single,18-12-2023,9,3673,31722,33550
192663,Deepak Mehta,36,Male,Kolkata,Graduate,54638,Single,24-01-2024,,16952,,18338
192664,,20,Female,Delhi,Postgrad,82042,Single,13-04-2024,1,34628,37283,30324
192665,Neha Mehta,31,Female,Mumbai,10th,30946,Single,22-09-2024,,9808,12877,10193
192666,,30,Male,Hyderabad,12th,45318,Single,16-09-2025,2,6299,13437,13511
192667,,27,Male,Hyderabad,Postgrad,,Single,11-08-2024,6,5634,,27818
192668,,22,Female,Chennai,Graduate,,Single,10-05-2023,7,3546,13718,26713
192669,,18,Female,Delhi,Postgrad,98226,,06-08-2025,3,10396,39113,29912
192670,,32,Female,Delhi,Graduate,62435,Single,26-10-2024,2,8307,23927,18524
192671,Meera Yadav,25,Female,Bengaluru,12th,41007,Single,,4,3101,16233,11511
192672,,28,Female,Delhi,Postgrad,62145,Single,23-08-2023,0,20891,31573,20985
192673,,36,Female,Ahmedabad,Postgrad,86174,Single,18-10-2025,1,24120,29176,27438
192674,,30,Female,Mumbai,12th,45091,,09-06-2025,3,5012,17764,12691
192675,Riya Singh,21,Female,Bengaluru,12th,35639,Single,,2,8777,13230,18773
192676,,32,Male,Kolkata,Graduate,53164,Single,18-02-2023,7,2990,19845,23012
192677,,,Female,Pune,12th,36149,Single,14-07-2025,3,563,13988,1702
192678,,35,Female,Delhi,,,Single,12-05-2024,4,3712,23272,14322
192679,,34,,Delhi,10th,43286,,11-01-2025,4,2078,8819,8885
192680,Vikram Verma,,Male,Delhi,Graduate,,Married,11-04-2024,3,6584,20685,18241
192681,Vikram Verma,35,Male,Delhi,Postgrad,77685,Married,15-05-2023,5,6683,26043,30184
192682,,23,,Chennai,Graduate,50484,Single,08-10-2024,4,3971,,13821
192683,Sneha Sharma,27,Female,Mumbai,12th,39639,Single,04-06-2025,3,873,17647,3174
192684,,29,Male,Pune,Graduate,,,20-05-2025,,14218,18584,12841
192685,Riya Sharma,25,Female,Delhi,Graduate,,Single,06-05-2023,1,14721,20731,13952
192686,,27,Male,Hyderabad,,76306,Single,07-12-2023,1,29458,36229,30053
192687,Priya Agarwal,20,Female,Chennai,Graduate,51981,Single,25-04-2023,5,3109,13021,19931
192688,,29,Female,Jaipur,Graduate,,,13-11-2025,1,22307,12009,19013
192689,,,Male,,Postgrad,85555,Single,22-08-2023,2,12592,31177,26074
192690,Meera Agarwal,,Female,Chennai,Postgrad,64441,Single,13-08-2024,3,7484,,29519
192691,,24,Male,Lucknow,12th,43615,Single,14-12-2024,3,2731,21689,8344
192692,,31,Male,Delhi,12th,45444,Single,10-01-2024,1,7462,20183,7981
192693,,,Male,Hyderabad,Graduate,63647,Married,07-04-2024,1,18327,26606,15234
192694,,34,Male,Chennai,Graduate,64671,Married,,3,11241,19409,27807
192695,Aman Verma,,Male,Ahmedabad,Graduate,72989,Married,30-04-2023,0,21431,29046,20068
192696,,27,Female,Delhi,Graduate,40617,Single,22-02-2025,4,2944,17729,15841
192697,Karan Yadav,24,Male,Delhi,12th,47437,Married,15-11-2023,2,,21275,14115
192698,Pranav Gupta,23,Male,Delhi,Graduate,54376,Single,11-12-2023,2,,18770,22781
192699,,33,Male,Bengaluru,,,Single,21-11-2025,8,2351,16342,18427
192700,Sahil Verma,26,Male,Delhi,Graduate,298020,Single,26-04-2025,4,6183,107705,27897
192701,,23,Male,Bengaluru,12th,41249,Single,17-05-2024,2,8470,17719,20198
192702,Pranav Verma,38,Male,Delhi,Graduate,44064,Single,12-11-2024,2,6607,,18346
192703,,18,Female,Bengaluru,Graduate,78204,Single,,4,6396,27757,28279
192704,Aarti Gupta,28,,Lucknow,Graduate,,Married,12-05-2025,1,33147,24876,28976
192705,,37,Male,Delhi,,40119,Married,19-03-2023,3,3379,18339,10691
192706,,35,Male,,Graduate,67439,Married,29-05-2024,,23434,28569,25051
192707,,32,Female,Mumbai,,40647,Single,23-10-2024,3,6653,13992,23252
192708,Rohit Patel,35,Male,Jaipur,Graduate,79072,Married,31-12-2023,4,8939,26719,31293
192709,Aman Kansal,25,Male,Ahmedabad,Graduate,44093,Single,22-07-2025,5,3631,12464,18405
192710,,25,Male,Delhi,,12963,Single,26-07-2025,1,6467,9819,6937
192711,Vikram Agarwal,33,Male,,Postgrad,94858,Single,13-01-2023,1,31900,36184,33418
192712,,36,Male,,Graduate,,Single,17-03-2024,1,12273,26865,11903
192713,Arjun Gupta,,Male,Mumbai,Postgrad,104893,Married,05-11-2023,8,5207,40259,44958
192714,,,Female,Chennai,,45678,Single,03-10-2023,1,24748,19358,20197
192715,,28,,Delhi,,,Married,04-04-2023,2,8265,21940,15775
192716,Priya Jain,32,Female,Bengaluru,Graduate,62480,Divorced,21-01-2023,5,5221,,24604
192717,,21,Female,Delhi,10th,27777,Single,15-06-2023,4,3288,8053,12633
192718,,26,Female,Delhi,Graduate,58353,Single,05-08-2023,1,22272,27593,21099
192719,,24,Female,,12th,43829,Single,02-07-2025,3,3069,11611,8441
